kind,usable_width_kwh,date,total_cost_yuan,planned_cost_yuan,increase_cost_yuan,reduction_net_cost_yuan,emergency_cost_yuan
q2,0,2025-12-10,77722.35211298452,74997.2487728881,0.0,0.0,2725.103340096415
q2,0,2025-12-11,76714.91130596667,75672.55498315232,0.0,0.0,1042.3563228143357
q2,0,2025-12-12,42845.64803998958,40909.17246784673,0.0,0.0,1936.475572142856
q2,0,2025-12-13,42417.26989478522,41427.91377340427,0.0,0.0,989.3561213809576
q2,0,2025-12-14,78443.72663922783,77414.86633701716,0.0,0.0,1028.8603022106754
q2,0,2025-12-15,76843.60268063002,75486.0152106443,0.0,0.0,1357.5874699857202
q2,0,2025-12-16,78133.15388020422,77212.57139026973,0.0,0.0,920.5824899344896
q2,0,2025-12-17,79218.38607542547,77982.82688828737,0.0,0.0,1235.5591871380923
q2,0,2025-12-18,77201.24151825221,76207.91336463552,0.0,0.0,993.328153616694
q2,0,2025-12-19,41613.36607464187,39510.698702741895,0.0,0.0,2102.667371899975
q2,0,2025-12-20,41046.27875400956,39794.60444107145,0.0,0.0,1251.6743129381061
q2,0,2025-12-21,79286.60653227042,77627.18455579907,0.0,0.0,1659.4219764713562
q2,0,2025-12-22,78157.34671350342,76896.43408289022,0.0,0.0,1260.9126306131893
q2,0,2025-12-23,76353.93069410814,75702.11808116882,0.0,0.0,651.8126129393233
q2,0,2025-12-24,77054.56342990858,75427.12805964428,0.0,0.0,1627.435370264302
q2,0,2025-12-25,77420.3373178519,75229.30565055308,0.0,0.0,2191.0316672987974
q2,0,2025-12-26,42282.87118701887,41317.025355719976,0.0,0.0,965.8458312988951
q2,0,2025-12-27,41738.651068478815,41085.153290413335,0.0,0.0,653.4977780654806
q2,0,2025-12-28,77957.7284476712,75955.19239354858,0.0,0.0,2002.5360541226103
q2,0,2025-12-29,76856.10529156643,75828.04719254975,0.0,0.0,1028.0580990166673
q2,0,2025-12-30,77302.44669312121,76769.70825550813,0.0,0.0,532.7384376130834
q2,0,2025-12-31,77483.70057586904,75925.51875723334,0.0,0.0,1558.181818635709
q2,4800,2025-02-01,29172.091886432674,29172.09188643265,0.0,0.0,2.498647688753408e-11
q2,4800,2025-02-02,62397.15259290267,62397.15259290261,0.0,0.0,5.644307066177134e-11
q2,4800,2025-02-03,61063.80789841148,61063.80789841142,0.0,0.0,6.050572309845848e-11
q2,4800,2025-02-04,62439.449234114145,60863.98947942743,0.0,0.0,1575.4597546867008
q2,4800,2025-02-05,60239.34723326863,60239.34723326856,0.0,0.0,6.817730602293182e-11
q2,4800,2025-02-06,62147.33427276406,62087.717399148154,0.0,0.0,59.616873615913455
q2,4800,2025-02-07,27877.113483186844,27597.06634526261,0.0,0.0,280.0471379242311
q2,4800,2025-02-08,25895.964301493146,25895.9643014931,0.0,0.0,4.1627060909377174e-11
q2,4800,2025-02-09,60935.62907935577,57200.94052689285,0.0,0.0,3734.688552462923
q2,4800,2025-02-10,59084.47780281005,59084.47780281003,0.0,0.0,2.6254753038301713e-11
q2,4800,2025-02-11,58297.69338603623,57597.25822161432,0.0,0.0,700.4351644219079
q2,4800,2025-02-12,57582.8697513878,57582.86975138775,0.0,0.0,5.3577110747937695e-11
q2,4800,2025-02-13,56453.00739038606,56453.00739038602,0.0,0.0,4.218378535369993e-11
q2,4800,2025-02-14,25099.61027014431,25046.89573524702,0.0,0.0,52.71453489728401
q2,4800,2025-02-15,24831.215626828318,24831.215626828274,0.0,0.0,4.3616353195830016e-11
q2,4800,2025-02-16,56891.68650062301,54827.06280665835,0.0,0.0,2064.623693964645
q2,4800,2025-02-17,54814.96552033581,54814.96552033577,0.0,0.0,3.961920924666628e-11
q2,4800,2025-02-18,53579.30185742601,53579.30185742595,0.0,0.0,7.284459613288164e-11
q2,4800,2025-02-19,54110.40895235754,53075.00589668285,0.0,0.0,1035.4030556746816
q2,4800,2025-02-20,53892.44401363904,53892.44401363899,0.0,0.0,5.598121788352728e-11
q2,4800,2025-02-21,23939.95141698255,23939.951416982516,0.0,0.0,3.107115276179684e-11
q2,4800,2025-02-22,24146.223472639096,24146.22347263906,0.0,0.0,3.382049840183754e-11
q2,4800,2025-02-23,52105.81677747099,52105.81677747092,0.0,0.0,6.956880471697958e-11
q2,4800,2025-02-24,52562.231036313504,52562.23103631346,0.0,0.0,4.730027569621597e-11
q2,4800,2025-02-25,51692.09170199933,51692.09170199928,0.0,0.0,5.233313515873306e-11
q2,4800,2025-02-26,51940.72067636029,51940.72067636024,0.0,0.0,5.1136080259084344e-11
q2,4800,2025-02-27,49884.17675304081,49884.17675304075,0.0,0.0,6.538773789088737e-11
q2,4800,2025-02-28,23055.081457371758,22946.11771863006,0.0,0.0,108.96373874169791
q2,4800,2025-03-01,23592.639631886406,23267.313965966016,0.0,0.0,325.32566592039075
q2,4800,2025-03-02,66567.31398364987,50154.818150367966,0.0,0.0,16412.495833281908
q2,4800,2025-03-03,61139.00605406118,50555.22134460733,0.0,0.0,10583.784709453845
q2,4800,2025-03-04,51045.89557722013,50980.7538355936,0.0,0.0,65.14174162653349
q2,4800,2025-03-05,52569.04260736674,52569.0426073667,0.0,0.0,3.8330554730237056e-11
q2,4800,2025-03-06,52091.60771829568,52064.63713414194,0.0,0.0,26.970584153739015
q2,4800,2025-03-07,22741.530423773598,22741.530423773547,0.0,0.0,5.1976935200315213e-11
q2,4800,2025-03-08,22292.3397033016,22201.671736330085,0.0,0.0,90.66796697151973
q2,4800,2025-03-09,49572.33137239778,49572.331372397726,0.0,0.0,5.2033671593676443e-11
q2,4800,2025-03-10,50320.81820582932,49699.096078719005,0.0,0.0,621.7221271103152
q2,4800,2025-03-11,48656.08294305472,48177.91314900167,0.0,0.0,478.16979405303846
q2,4800,2025-03-12,48020.178279375745,48020.17827937569,0.0,0.0,5.441663830652032e-11
q2,4800,2025-03-13,55748.42532271555,47662.691716506284,0.0,0.0,8085.733606209272
q2,4800,2025-03-14,21220.255793874832,21220.25579387479,0.0,0.0,4.496733652104012e-11
q2,4800,2025-03-15,21814.12247949738,21437.87707569996,0.0,0.0,376.2454037974243
q2,4800,2025-03-16,47219.8757427271,47219.87574272704,0.0,0.0,6.338861835430975e-11
q2,4800,2025-03-17,47991.19324169103,47991.19324169097,0.0,0.0,4.8798749041623067e-11
q2,4800,2025-03-18,46340.28217229707,45576.71211533645,0.0,0.0,763.5700569606239
q2,4800,2025-03-19,45647.71306640243,45647.713066402386,0.0,0.0,4.5846274332461695e-11
q2,4800,2025-03-20,47120.37464287884,45729.50462724265,0.0,0.0,1390.8700156361915
q2,4800,2025-03-21,21299.87105552708,20775.732123280293,0.0,0.0,524.1389322467871
q2,4800,2025-03-22,21803.93714897601,21803.93714897599,0.0,0.0,1.91562321560923e-11
q2,4800,2025-03-23,45649.522860189594,44971.345065840345,0.0,0.0,678.1777943492424
q2,4800,2025-03-24,44397.809405844935,44397.80940584488,0.0,0.0,5.978961503672054e-11
q2,4800,2025-03-25,45637.19773221447,44213.41660983047,0.0,0.0,1423.781122383998
q2,4800,2025-03-26,44486.05679471638,44486.05679471634,0.0,0.0,4.19748200641834e-11
q2,4800,2025-03-27,44435.35934963071,44435.359349630664,0.0,0.0,4.914763795937915e-11
q2,4800,2025-03-28,20635.505604772967,20376.05700643961,0.0,0.0,259.44859833335573
q2,4800,2025-03-29,20766.046652281628,20337.05402995085,0.0,0.0,428.9926223307816
q2,4800,2025-03-30,43581.744063425416,43581.744063425365,0.0,0.0,5.881197395751769e-11
q2,4800,2025-03-31,42662.29844706815,42662.2984470681,0.0,0.0,5.071588660143789e-11
q2,4800,2025-04-01,46502.77970408283,43369.1779859324,0.0,0.0,3133.6017181504326
q2,4800,2025-04-02,53085.815128748494,42676.87262094205,0.0,0.0,10408.942507806445
q2,4800,2025-04-03,43611.43492163055,42190.85277199336,0.0,0.0,1420.5821496371843
q2,4800,2025-04-04,19886.96028468213,19886.960284682093,0.0,0.0,3.521273583828588e-11
q2,4800,2025-04-05,20734.913313668018,20734.91331366798,0.0,0.0,4.204187575851393e-11
q2,4800,2025-04-06,41701.17224135181,41601.58484253603,0.0,0.0,99.58739881576567
q2,4800,2025-04-07,42632.26068102325,42632.260681023196,0.0,0.0,4.981846046803184e-11
q2,4800,2025-04-08,43673.01052229073,42682.68636650015,0.0,0.0,990.3241557905757
q2,4800,2025-04-09,44877.31793287528,43035.90652465243,0.0,0.0,1841.411408222845
q2,4800,2025-04-10,42265.22025718318,41415.2007806365,0.0,0.0,850.0194765466794
q2,4800,2025-04-11,19043.100303023486,19043.100303023442,0.0,0.0,4.253328711456561e-11
q2,4800,2025-04-12,20498.609804439526,20498.609804439504,0.0,0.0,2.2885870976097068e-11
q2,4800,2025-04-13,41852.23904045216,41488.87155539146,0.0,0.0,363.3674850607013
q2,4800,2025-04-14,41017.81963597042,40417.74223676855,0.0,0.0,600.0773992018704
q2,4800,2025-04-15,41093.4351963786,41093.43519637857,0.0,0.0,3.050128327686253e-11
q2,4800,2025-04-16,41372.05200931079,41372.05200931074,0.0,0.0,4.45786945135751e-11
q2,4800,2025-04-17,40276.561162006896,40276.56116200684,0.0,0.0,6.254493228885494e-11
q2,4800,2025-04-18,18822.750460764077,18822.750460764044,0.0,0.0,3.113683533229051e-11
q2,4800,2025-04-19,19683.83974696495,19683.83974696492,0.0,0.0,3.177147789301671e-11
q2,4800,2025-04-20,41684.62651667174,40321.646906296344,0.0,0.0,1362.9796103754024
q2,4800,2025-04-21,40103.801710000844,40103.80171000079,0.0,0.0,4.960941879517122e-11
q2,4800,2025-04-22,40157.23935225562,40157.239352255565,0.0,0.0,4.869624792291915e-11
q2,4800,2025-04-23,39902.310287787026,39902.31028778699,0.0,0.0,4.179886747834871e-11
q2,4800,2025-04-24,38334.07206611252,38334.072066112494,0.0,0.0,3.16103125896916e-11
q2,4800,2025-04-25,17980.99802866835,17980.998028668335,0.0,0.0,1.562457896397973e-11
q2,4800,2025-04-26,22851.594942224197,19144.20492274982,0.0,0.0,3707.390019474378
q2,4800,2025-04-27,43916.06762893646,38165.59789142281,0.0,0.0,5750.469737513644
q2,4800,2025-04-28,51368.64418417676,39108.741889868295,0.0,0.0,12259.902294308456
q2,4800,2025-04-29,40500.416326294086,38567.71057266034,0.0,0.0,1932.7057536337477
q2,4800,2025-04-30,39660.429931962644,39383.38835901409,0.0,0.0,277.0415729485466
q2,4800,2025-05-01,48818.42107247164,37767.63465038767,0.0,0.0,11050.786422083973
q2,4800,2025-05-02,31633.223508349205,18557.1755702825,0.0,0.0,13076.047938066706
q2,4800,2025-05-03,26683.98868537094,20505.31042678716,0.0,0.0,6178.678258583781
q2,4800,2025-05-04,47707.93997805155,41143.832460186284,0.0,0.0,6564.10751786527
q2,4800,2025-05-05,51821.82395800268,40190.30956072173,0.0,0.0,11631.51439728095
q2,4800,2025-05-06,54206.43390925242,38873.50429974128,0.0,0.0,15332.929609511128
q2,4800,2025-05-07,51581.55259989353,39937.38270814727,0.0,0.0,11644.169891746273
q2,4800,2025-05-08,44329.7450179186,44125.27087728409,0.0,0.0,204.4741406345049
q2,4800,2025-05-09,22130.52713261234,22130.52713261231,0.0,0.0,2.9929026368336057e-11
q2,4800,2025-05-10,22075.658412429377,22029.941242429348,0.0,0.0,45.717170000032084
q2,4800,2025-05-11,41977.220778407354,41977.22077840729,0.0,0.0,6.779432570880317e-11
q2,4800,2025-05-12,45125.07493821618,45125.07493821616,0.0,0.0,2.775078655758989e-11
q2,4800,2025-05-13,46221.02024649881,46221.02024649879,0.0,0.0,2.340954452506594e-11
q2,4800,2025-05-14,44054.62531207872,44054.625312078686,0.0,0.0,4.02404438659687e-11
q2,4800,2025-05-15,40001.279462245795,40001.279462245744,0.0,0.0,5.384077272907461e-11
q2,4800,2025-05-16,21991.398217451024,21991.398217451013,0.0,0.0,1.2562935580717749e-11
q2,4800,2025-05-17,22993.988470244196,22993.98847024417,0.0,0.0,2.70825069037528e-11
q2,4800,2025-05-18,43464.55339948055,43464.55339948053,0.0,0.0,3.047710617209987e-11
q2,4800,2025-05-19,40521.4143420269,40521.41434202685,0.0,0.0,5.380039569402584e-11
q2,4800,2025-05-20,43629.69058545504,40296.703098009755,0.0,0.0,3332.987487445293
q2,4800,2025-05-21,43203.51851914203,43203.51851914199,0.0,0.0,3.768825251881935e-11
q2,4800,2025-05-22,41283.658479293896,41283.65847929387,0.0,0.0,3.498037415283761e-11
q2,4800,2025-05-23,19637.616807155406,19637.61680715537,0.0,0.0,3.5480056226333544e-11
q2,4800,2025-05-24,21650.711533036876,21650.711533036847,0.0,0.0,2.7112172062970782e-11
q2,4800,2025-05-25,41066.923097888284,41066.923097888255,0.0,0.0,2.8917327199451395e-11
q2,4800,2025-05-26,42665.436747844426,41943.382575094074,0.0,0.0,722.0541727503521
q2,4800,2025-05-27,44069.529518392796,44069.52951839275,0.0,0.0,4.023010191644971e-11
q2,4800,2025-05-28,42559.94431871844,40432.93533062129,0.0,0.0,2127.0089880971495
q2,4800,2025-05-29,41337.47430779625,38015.894525843796,0.0,0.0,3321.5797819524487
q2,4800,2025-05-30,21726.905913707018,21726.905913706963,0.0,0.0,5.188822704838003e-11
q2,4800,2025-05-31,22669.479777334487,22669.479777334458,0.0,0.0,2.8359053771964684e-11
q2,4800,2025-06-01,84580.60054244111,42514.1437171553,0.0,0.0,42066.456825285815
q2,4800,2025-06-02,83863.25944607842,42974.010577610694,0.0,0.0,40889.24886846773
q2,4800,2025-06-03,70366.24539499854,46161.31364244054,0.0,0.0,24204.931752558005
q2,4800,2025-06-04,64064.56386435345,47449.967666159035,0.0,0.0,16614.59619819441
q2,4800,2025-06-05,65889.97026355698,47246.005191484175,0.0,0.0,18643.965072072817
q2,4800,2025-06-06,47108.095646487396,22055.729841755754,0.0,0.0,25052.365804731642
q2,4800,2025-06-07,40647.96568494854,23299.58972187707,0.0,0.0,17348.37596307147
q2,4800,2025-06-08,63510.18122188093,63510.181221880914,0.0,0.0,1.599119059392251e-11
q2,4800,2025-06-09,60708.79087211486,60708.79087211481,0.0,0.0,3.990221841831954e-11
q2,4800,2025-06-10,55916.07743232422,55776.548612999184,0.0,0.0,139.5288193250441
q2,4800,2025-06-11,64453.40090378655,55622.36504485327,0.0,0.0,8831.035858933277
q2,4800,2025-06-12,60873.24773256857,60873.247732568525,0.0,0.0,3.645740379032425e-11
q2,4800,2025-06-13,31751.075660306036,31670.113541247687,0.0,0.0,80.9621190583492
q2,4800,2025-06-14,31017.055863891866,31017.05586389186,0.0,0.0,1.3878690197088873e-11
q2,4800,2025-06-15,56958.822170978325,56958.82217097828,0.0,0.0,3.1037899361763265e-11
q2,4800,2025-06-16,61081.47201269051,61081.47201269046,0.0,0.0,4.015607046881087e-11
q2,4800,2025-06-17,63206.74385336742,63206.743853367414,0.0,0.0,1.945304006767401e-11
q2,4800,2025-06-18,63127.455686253685,63127.455686253656,0.0,0.0,2.528091158637835e-11
q2,4800,2025-06-19,55320.95545928361,55320.95545928356,0.0,0.0,4.176386703136359e-11
q2,4800,2025-06-20,26822.447053889162,26822.44705388914,0.0,0.0,2.497347395546967e-11
q2,4800,2025-06-21,31672.912806364388,31672.912806364388,0.0,0.0,3.2053151244326728e-12
q2,4800,2025-06-22,61281.481313000055,61281.481313000026,0.0,0.0,2.2645110675512112e-11
q2,4800,2025-06-23,54543.65598903542,54413.06478698901,0.0,0.0,130.59120204640098
q2,4800,2025-06-24,64670.02565886158,55823.21699696017,0.0,0.0,8846.808661901412
q2,4800,2025-06-25,52987.58568189308,52744.483356873636,0.0,0.0,243.10232501944256
q2,4800,2025-06-26,61584.544472221896,61584.54447222186,0.0,0.0,4.0369315001953514e-11
q2,4800,2025-06-27,27526.418877554894,27526.418877554872,0.0,0.0,2.461445092194481e-11
q2,4800,2025-06-28,25954.880493494387,25869.987016486026,0.0,0.0,84.89347700836443
q2,4800,2025-06-29,53269.49531150366,53269.495311503604,0.0,0.0,4.622438964929643e-11
q2,4800,2025-06-30,58201.047449023186,58201.04744902314,0.0,0.0,3.922227470587458e-11
q2,4800,2025-07-01,66852.43714751657,63656.10070740191,0.0,0.0,3196.336440114666
q2,4800,2025-07-02,65138.38991381911,59690.351719438535,0.0,0.0,5448.038194380573
q2,4800,2025-07-03,73628.64736141326,54066.59091351321,0.0,0.0,19562.05644790004
q2,4800,2025-07-04,40552.08180768408,27772.27980177858,0.0,0.0,12779.802005905505
q2,4800,2025-07-05,40732.62233783859,29591.298843435645,0.0,0.0,11141.323494402952
q2,4800,2025-07-06,76288.5181506869,55394.23471422329,0.0,0.0,20894.283436463615
q2,4800,2025-07-07,71276.50099518242,48792.44518530413,0.0,0.0,22484.05580987829
q2,4800,2025-07-08,63045.39778781218,63045.39778781212,0.0,0.0,5.95049698404182e-11
q2,4800,2025-07-09,62171.72548276198,62171.72548276195,0.0,0.0,3.917765267758e-11
q2,4800,2025-07-10,58743.46066288314,58703.42877365207,0.0,0.0,40.03188923106229
q2,4800,2025-07-11,32335.936507232764,32224.8624972494,0.0,0.0,111.07400998336283
q2,4800,2025-07-12,37135.03565629694,37022.36883468859,0.0,0.0,112.6668216083514
q2,4800,2025-07-13,62795.64108431632,62795.64108431629,0.0,0.0,2.503241347540097e-11
q2,4800,2025-07-14,63142.200547127395,63142.20054712736,0.0,0.0,3.384051927568521e-11
q2,4800,2025-07-15,57022.74787985594,57022.7478798559,0.0,0.0,3.865302211636391e-11
q2,4800,2025-07-16,60241.336371815545,60241.33637181553,0.0,0.0,2.4230843109762646e-11
q2,4800,2025-07-17,59139.158255484756,59115.54395409314,0.0,0.0,23.61430139161168
q2,4800,2025-07-18,34625.36828696253,34625.36828696252,0.0,0.0,1.5331067970691947e-11
q2,4800,2025-07-19,32342.183135687646,32342.18313568762,0.0,0.0,3.0745013646082957e-11
q2,4800,2025-07-20,56135.364886413474,56135.36488641342,0.0,0.0,5.3926748178056984e-11
q2,4800,2025-07-21,60871.787561180725,60871.787561180696,0.0,0.0,3.048924046566981e-11
q2,4800,2025-07-22,60056.16929081072,60056.16929081066,0.0,0.0,5.4906307056512555e-11
q2,4800,2025-07-23,58427.48482536012,58250.105917226814,0.0,0.0,177.37890813331256
q2,4800,2025-07-24,56140.86014880537,56140.86014880531,0.0,0.0,6.34992858294936e-11
q2,4800,2025-07-25,31115.489565229444,31115.4895652294,0.0,0.0,4.1673644091133616e-11
q2,4800,2025-07-26,36410.27476306904,36410.27476306903,0.0,0.0,1.8879120489145862e-11
q2,4800,2025-07-27,63556.60826532489,59896.19769754986,0.0,0.0,3660.4105677750244
q2,4800,2025-07-28,58923.64421671933,55958.51529105993,0.0,0.0,2965.1289256594127
q2,4800,2025-07-29,58259.97471289727,58240.240575189164,0.0,0.0,19.73413770809416
q2,4800,2025-07-30,62126.81849611804,62126.81849611801,0.0,0.0,3.396208647643562e-11
q2,4800,2025-07-31,61695.85329793371,61695.853297933674,0.0,0.0,4.50601476131851e-11
q2,4800,2025-08-01,34184.191211018435,34184.19121101842,0.0,0.0,1.9639912807178917e-11
q2,4800,2025-08-02,31550.786051531082,31550.786051531064,0.0,0.0,2.309442947989737e-11
q2,4800,2025-08-03,55541.586782069324,55365.78338199863,0.0,0.0,175.80340007069276
q2,4800,2025-08-04,56079.00333975916,56079.00333975914,0.0,0.0,2.8092564718917857e-11
q2,4800,2025-08-05,54282.23599180231,54282.23599180228,0.0,0.0,2.6713436795944292e-11
q2,4800,2025-08-06,53868.29648289047,52472.94688769642,0.0,0.0,1395.3495951940583
q2,4800,2025-08-07,51848.355134611054,51848.35513461102,0.0,0.0,3.850258423199193e-11
q2,4800,2025-08-08,30215.13857829071,29923.11738439068,0.0,0.0,292.02119390002827
q2,4800,2025-08-09,29463.449805349595,29463.449805349566,0.0,0.0,2.967291834465868e-11
q2,4800,2025-08-10,51749.75848508853,51749.758485088474,0.0,0.0,6.066532165505123e-11
q2,4800,2025-08-11,52053.01214956192,51959.794570235026,0.0,0.0,93.21757932689555
q2,4800,2025-08-12,54583.7366559435,50848.46560192584,0.0,0.0,3735.2710540176618
q2,4800,2025-08-13,50964.09867873261,50964.098678732546,0.0,0.0,5.990682128143021e-11
q2,4800,2025-08-14,52880.909986078594,49840.6396910637,0.0,0.0,3040.270295014887
q2,4800,2025-08-15,29234.987120253434,28792.737620176318,0.0,0.0,442.24950007712016
q2,4800,2025-08-16,30445.083776673207,30328.752509415914,0.0,0.0,116.33126725729944
q2,4800,2025-08-17,51217.47579242132,51074.9121394808,0.0,0.0,142.56365294052117
q2,4800,2025-08-18,50720.865260914514,50693.76787932829,0.0,0.0,27.097381586222415
q2,4800,2025-08-19,51564.57146892717,51422.8977384747,0.0,0.0,141.67373045246012
q2,4800,2025-08-20,61332.93984964105,50593.40309762952,0.0,0.0,10739.536752011523
q2,4800,2025-08-21,52080.43913274231,52080.439132742256,0.0,0.0,4.171050171919432e-11
q2,4800,2025-08-22,31814.657670651744,29253.592253762057,0.0,0.0,2561.0654168896963
q2,4800,2025-08-23,30235.09183986541,30168.243019545942,0.0,0.0,66.84882031947271
q2,4800,2025-08-24,51240.756037758496,51240.75603775843,0.0,0.0,5.826845850265272e-11
q2,4800,2025-08-25,55668.05656902734,52942.13626728075,0.0,0.0,2725.9203017465898
q2,4800,2025-08-26,52743.84892284728,52743.848922847246,0.0,0.0,3.683739180360135e-11
q2,4800,2025-08-27,53506.63875258197,53506.6387525819,0.0,0.0,6.003037356094864e-11
q2,4800,2025-08-28,55881.46399986599,51559.54841007825,0.0,0.0,4321.915589787725
q2,4800,2025-08-29,31734.409139497817,30822.56847682279,0.0,0.0,911.8406626750249
q2,4800,2025-08-30,30790.435195287908,30783.0109611661,0.0,0.0,7.424234121807287
q2,4800,2025-08-31,54487.819952633836,54487.81995263379,0.0,0.0,3.127005143710448e-11
q2,4800,2025-09-01,53490.42836888741,53490.4283688874,0.0,0.0,1.183568087981257e-11
q2,4800,2025-09-02,51873.580423932784,51873.58042393277,0.0,0.0,1.3389591657642086e-11
q2,4800,2025-09-03,51734.653006094006,51734.653006093984,0.0,0.0,1.2541420346678932e-11
q2,4800,2025-09-04,52984.17911682455,52984.179116824525,0.0,0.0,2.3498181178638332e-11
q2,4800,2025-09-05,28430.862093297474,28430.86209329746,0.0,0.0,1.2662667359109037e-11
q2,4800,2025-09-06,30496.089874981786,30359.10698190678,0.0,0.0,136.98289307500667
q2,4800,2025-09-07,51482.79325011466,51482.79325011464,0.0,0.0,1.5946188369753143e-11
q2,4800,2025-09-08,51087.98760159438,44051.37488503857,0.0,0.0,7036.612716555811
q2,4800,2025-09-09,46561.072947442124,45542.24897988117,0.0,0.0,1018.8239675609505
q2,4800,2025-09-10,54504.19653389671,45190.79436400936,0.0,0.0,9313.40216988736
